시도,시군,업종,업소명,연락처,주소,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3,메뉴4,가격4
서울특별시,구로구,한식_일반,협동밥집,,서울특별시구로구신도림로11길9-11호,백반,8000,삼겹살,15000,,,,
서울특별시,구로구,기타요식업,카페블리스,,서울특별시구로구경인로67길149지하1층,아메리카노,2800,카페라떼,3800,,,,
서울특별시,금천구,이용업,BEST남성전문컷,02-855-8805,서울특별시금천구가산로1401층,커트,10000,염색,40000,,,,
서울특별시,금천구,세탁업,G7크린랜드,02-803-7600,서울특별시금천구금하로29길14,정장한벌,6000,와이셔츠,2500,,,,
서울특별시,금천구,미용업,가영미용실,02-715-4539,서울특별시금천구시흥대로39길8,커트,8000,파마,20000,,,,
서울특별시,금천구,한식_일반,고기굽는마을,02-868-0390,서울특별시금천구벚꽃로38길32-29,백반,7000,김치찌개,8000,된장찌개,8000,,
서울특별시,금천구,한식_일반,고기마을호수,02-895-0134,서울특별시금천구벚꽃로73,된장찌개,6000,냉면,7000,순두부찌개,6000,,
서울특별시,금천구,한식_면류,국수집,,서울특별시금천구금하로25길181층(시흥동),칼국수,6000,수제비,6500,냉면,7000,,
서울특별시,금천구,한식_일반,금천골오리명가,02-808-1246,서울특별시금천구시흥대로78길59,된장찌개,7000,청국장,7000,,,,
서울특별시,금천구,중식,다래성,02-856-6725,서울특별시금천구시흥대로471-1,짜장면,2500,짬뽕,3500,볶음밥,4000,,
서울특별시,금천구,이용업,두산이발관,02-851-1057,서울특별시금천구가산로99가산위브아파트상가동B01호,커트,6000,드라이,3000,,,,
서울특별시,금천구,한식_일반,듬배골,02-803-8411,서울특별시금천구독산로10길38,비빔냉면,7000,왕갈비탕,13000,보리밥,10000,,
서울특별시,금천구,한식_일반,만세한식부페,02-808-7862,서울특별시금천구가산로3길77,뷔페,6500,,,,,,
서울특별시,금천구,한식_일반,박리분식,02-857-4009,서울특별시금천구가산로126,김밥,3000,라면,4000,,,,
서울특별시,금천구,세탁업,송도세탁소,02-861-2037,서울특별시금천구가산로3길48,세탁,8000,,,,,,
서울특별시,금천구,미용업,수미용실,02-896-8960,서울특별시금천구탑골로6-1(시흥동),커트,8000,파마,20000,,,,
서울특별시,금천구,기타비요식업,연스튜디오,,서울특별시금천구시흥대로1901층,여권증명사진,10000,,,,,,
서울특별시,금천구,미용업,영화미용실,02-805-2864,서울특별시금천구독산로44길15(시흥동),커트,7000,파마,25000,,,,
서울특별시,금천구,중식,육합춘,02-802-0133,서울특별시금천구시흥대로26길5,짜장면,5000,간짜장,7000,,,,
서울특별시,금천구,미용업,은진미용실,02-894-5243,서울특별시금천구금하로25길16,커트,12000,염색,30000,,,,
서울특별시,금천구,세탁업,은혜세탁소,02-892-1230,서울특별시금천구벚꽃로73현대종합상가103호,남성복,9000,여성복,8000,,,,
서울특별시,금천구,한식_육류,장수숯불갈비,02-805-8284,서울특별시금천구금하로638,돼지갈비,14000,제육볶음,10000,,,,
서울특별시,금천구,세탁업,정훈사,02-839-8389,서울특별시금천구독산로73길9(독산동),정장(상하),7000,의복수선료,4000,,,,
서울특별시,금천구,한식_일반,조여사네집,02-859-7418,서울특별시금천구벚꽃로130,김치찌개,6000,순댓국,7000,갈비탕,9000,,
서울특별시,금천구,한식_일반,진미한분식,02-854-7153,서울특별시금천구가산로3길22,비빔밥,7000,김치찌개,7000,,,,
서울특별시,금천구,미용업,짱아미용실,02-868-6262,서울특별시금천구시흥대로126길22-7,컷트,7000,염색,20000,펌,25000,,
서울특별시,금천구,기타비요식업,체리당구클럽,02-862-3282,서울특별시금천구시흥대로123길7,당구이용료10분당,1500,,,,,,
서울특별시,금천구,기타요식업,춘천12,,서울특별시금천구디지털로12길191층(가산동),아메리카노,1000,카페라떼,2500,자몽에이드,2500,,
서울특별시,금천구,기타요식업,카와블러썸,02-867-4952,서울특별시금천구남부순환로108길28,아메리카노,2500,카페라떼,3300,,,,
서울특별시,금천구,한식_일반,푸드플러스,02-858-4235,서울특별시금천구가산디지털1로119B동136호,백반,6500,,,,,,
서울특별시,금천구,한식_일반,풍천장어,02-802-5525,서울특별시금천구시흥대로52길70,민물장어(대),69000,민물장어(소),55000,,,,
서울특별시,금천구,세탁업,한신세탁소,02-898-9230,서울특별시금천구한내로62한신(아)상가2층,양복,10000,,,,,,
서울특별시,금천구,세탁업,현대컴퓨터세탁,02-863-3719,서울특별시금천구벚꽃로56길40,상의,5000,하의,4000,,,,
서울특별시,금천구,이용업,착한이발소,,서울특별시금천구독산로40길37,커트,7000,염색,7000,,,,
서울특별시,금천구,한식_면류,홍두깨손칼국수,02-892-2060,서울특별시금천구독산로39길11,칼국수,6000,잔치국수,5000,칼제비,6000,,
서울특별시,금천구,한식_면류,택구네칼국수,,서울특별시금천구범안로1249,칼국수,7000,얼큰수제비,7000,,,,
서울특별시,금천구,중식,북경원,,서울특별시금천구시흥대로153길88,짜장면,5000,간짜장,6000,,,,
서울특별시,금천구,중식,왕래성,,서울특별시금천구가산로8,짜장면,2000,우동,3500,짬뽕,4000,,
서울특별시,금천구,한식_면류,뚝배기육칼,,서울특별시금천구가산디지털1로233에이스하이앤드9차1층102호,육칼,9000,,,,,,
서울특별시,금천구,한식_일반,청년공간모락모락,,서울특별시금천구시흥대로2584층501-2호,김치찌개,3000,,,,,,
서울특별시,금천구,기타요식업,지도리치킨,,서울특별시금천구금하로641-1,후라이드,13000,텐더(15개),13000,,,,
서울특별시,금천구,한식_면류,시원손칼국수가산점,,서울특별시금천구가산로126,칼국수,6500,수제비,6500,,,,
서울특별시,금천구,기타요식업,하이베를리너,,서울특별시금천구가산로9길12,아메리카노,2500,,,,,,
서울특별시,금천구,일식,다도해수산,,서울특별시금천구남부순환로108길271층,알밥,8000,양념꽃게정식(돌솥밥),13000,,,,
서울특별시,금천구,한식_기타,빨간떡볶이,,서울특별시금천구금하로24길16,떡볶이,4000,순대,4000,,,,
서울특별시,금천구,한식_일반,써니밥상,,서울특별시금천구시흥대로364,청국장,7000,된장찌개,7000,순두부찌개,7000,,
서울특별시,금천구,미용업,머리나라,,서울특별시금천구시흥대로63길50,남성커트,10000,,,,,,
서울특별시,금천구,한식_기타,김밥천국,,서울특별시금천구시흥대로50길10,천국김밥,2500,라면,3500,콩국수,6000,,
서울특별시,금천구,한식_면류,유별난숯불꼼장어,,서울특별시금천구금하로14길10,냉면,6000,,,,,,
서울특별시,금천구,한식_기타,먹거리휴게소,02-869-1318,서울특별시금천구벚꽃로309(1호선상행선10-4앞),옛날토스트,2000,김밥,3000,우동,4000,,
서울특별시,금천구,일식,오늘은초밥먹는날,,서울특별시금천구가산디지털2로108지하1층,모듬초밥(10점),3900,새우초밥(10점),5900,,,,
서울특별시,금천구,한식_일반,박리김밥,02-805-3555,서울특별시금천구독산로40길34,박리김밥,2000,참치김밥,4000,,,,
서울특별시,금천구,한식_일반,옛고향,02-805-7214,서울특별시금천구금하로611,생삼겹살,16000,,,,,,
서울특별시,금천구,중식,칭따오,02-2624-2858,서울특별시금천구범안로1130디지털엠파이어206호,짜장면,7000,짬뽕,8000,,,,
서울특별시,금천구,한식_면류,옛날잔치국수,02-2113-7790,서울특별시금천구벚꽃로254B102호,잔치국수+밥,6000,탕수육,9000,비빔국수+밥,7000,,
서울특별시,금천구,미용업,정선헤어센스,,서울특별시금천구금하로15길191층,컷트,8000,파마,25000,,,,
서울특별시,금천구,기타비요식업,큐당구장,,서울특별시금천구금하로631-64층,중대10분,1300,,,,,,
서울특별시,금천구,한식_일반,먹고가게,0507-1490-4777,서울특별시금천구남부순환로126길8,잔치국수,5000,야채김밥(포장),3000,,,,
서울특별시,금천구,한식_일반,엄마손김밥,02-807-5852,서울특별시금천구독산로188,야채김밥,3000,비빔밥,7000,,,,
서울특별시,금천구,기타요식업,책굼향기,070-4123-0901,서울특별시금천구시흥대로921층,아메리카노,3000,휘낭시에(플레인),2300,,,,
서울특별시,금천구,한식_분식,대박분식,02-806-8255,서울특별시금천구벚꽃로18길36(독산동진도아파트)106호,김밥,3500,비빔밥,7000,,,,
서울특별시,금천구,한식_일반,금천가든,02-837-7300,서울특별시금천구시흥대로124길6(독산동)1층,김치찌개,7000,된장찌개,7000,,,,
서울특별시,금천구,한식_분식,김자매분식,02-838-5224,서울특별시금천구시흥대로128길16(독산동)1층,김치찌개,7000,김밥,3000,,,,
서울특별시,금천구,중식,도원각,02-839-9898,서울특별시금천구범안로1245(독산동)1층,짜장면,8000,짬뽕,9000,,,,
서울특별시,금천구,한식_일반,송가네밥상,02-861-0453,서울특별시금천구시흥대로118길1(독산동)1층,육개장,7000,된장찌개,7000,,,,
서울특별시,금천구,한식_일반,요일밥상,02-802-8528,서울특별시금천구금하로14길33(시흥동)1층,백반,7000,김치찌개,8000,,,,
서울특별시,금천구,미용업,은영미용실,02-806-8169,서울특별시금천구금하로14길44(시흥동)1층,커트,8000,파마,25000,,,,
서울특별시,금천구,기타비요식업,현지옷수선,,서울특별시금천구독산로33길43(시흥동)1층,바지수선,3000,허리수선,5000,,,,
서울특별시,금천구,한식_일반,마님죽,,서울특별시금천구금하로25길251층,전복죽(소),5000,팥죽(대),5000,,,,
서울특별시,금천구,기타요식업,별담,02-895-9510,서울특별시금천구시흥대로62길581층,다방커피,2000,아메리카노,2500,,,,
서울특별시,금천구,한식_육류,특수부위한대접,0507-1425-0514,서울특별시금천구시흥대로56길131층,한대접(600g),34000,반대접(300g),18000,,,,
서울특별시,금천구,한식_육류,대호정,02-808-5200,서울특별시금천구시흥대로52길511층,돼지갈비(300g),15000,산채비빔밥,8000,,,,
서울특별시,금천구,한식_일반,혼카츠,02-6947-5008,서울특별시금천구가산디지털1로131(BYCHIGHCITY)B128,등심카츠,10000,즉석떡볶이(2인세트),16000,,,,
서울특별시,금천구,기타요식업,샌드리치,02-2028-6227,서울특별시금천구가산디지털1로186(제이플라츠)1층,S.R샌드위치,4500,그린샐러드,5500,,,,
서울특별시,금천구,기타비요식업,퍼펙트테니스,0507-1401-4323,서울특별시금천구시흥대로139길19SMBeliceB01,볼머신기(30분),10000,,,,,,
서울특별시,금천구,기타요식업,찻집순수,0507-1369-1371,서울특별시금천구독산로92길101층,아메리카노,2000,,,,,,
서울특별시,금천구,한식_일반,탱글이네,02-803-4012,서울특별시금천구시흥대로47길38(비전센터)1층,떡볶이,3500,떡꼬치,1500,,,,
서울특별시,금천구,한식_일반,봉까스,02-859-7849,서울특별시금천구가산디지털1로2261층,왕돈까스,6500,볶음밥+돈까스,7500,,,,
서울특별시,금천구,한식_일반,공주식당,02-866-7413,서울특별시금천구가산로3길34(태양빌딩)1층,백반,6000,,,,,,
서울특별시,금천구,기타요식업,커피로그,02-3489-0058,서울특별시금천구가산디지털2로173(에이스비즈포레지식산업센터)1층,아메리카노,2000,샐러드,3900,,,,
서울특별시,금천구,한식_육류,초원숯불갈비,02-854-1333,서울특별시금천구가산로34,백반,7000,,,,,,
서울특별시,금천구,기타요식업,솔래베이커리,0507-1387-2579,서울특별시금천구독산로64길1071층,소금빵,2600,치아바타,2700,,,,
서울특별시,영등포구,미용업,김머리방,,서울특별시영등포구도림로113길8,파마,20000,미용,7000,,,,
서울특별시,영등포구,한식_일반,낭주골추어탕,02-2633-7460,서울특별시영등포구영등포로190,김치찌개,8000,돈가스,9000,,,,
서울특별시,영등포구,이용업,모범이용원,,서울특별시영등포구영등포로47길51층,커트,8000,,,,,,
서울특별시,영등포구,한식_일반,미각,02-822-5822,서울특별시영등포구가마산로89길3-11층,삼겹살200g,15000,불고기,12000,돼지갈비,13000,,
서울특별시,영등포구,한식_일반,산고을,02-2632-0677,서울특별시영등포구선유서로25길5-1,삼계탕,16000,,,,,,
서울특별시,영등포구,한식_일반,삼미식당,02-2068-8428,서울특별시영등포구영등포로5길14-21층,김치찌개,7000,된장찌개,7000,삼겹살200g,14000,,
서울특별시,영등포구,일식,서울초밥,02-815-5551,서울특별시영등포구선유로2501층101호,초밥,17000,,,,,,
서울특별시,영등포구,한식_육류,소소한날,02-2068-2220,서울특별시영등포구도림로4621층105호,삼겹살180g,14000,돼지갈비200g,14000,,,,
